customerID,gender,SeniorCitizen,Partner,Dependents,zip,Country
"8374-XGEJJ","Male","Yes","Yes","No","87701","US"
"8375-DKEBR","Female","Yes","No","No","15801","US"
"8375-KVTHK","Male","No","Yes","No","44314","US"
"8378-LKJAF","Male","No","Yes","Yes","02459","US"
"8380-MQINP","Female","No","Yes","Yes","66203","US"
"8380-PEFPE","Male","No","No","Yes","22311","US"
"8382-SHQEH","Female","No","Yes","No","22205","US"
"8383-SGHJU","Female","No","No","No","97209","US"
"8384-FZBJK","Female","No","Yes","Yes","55331","US"
"8387-MOJJT","Female","No","Yes","Yes","77037","US"
"8387-UGUSU","Female","No","Yes","Yes","71037","US"
"8388-DMKAE","Female","No","No","No","11360","US"
"8388-FYNPZ","Male","No","No","No","14218","US"
"8390-FESFV","Female","No","No","No","53121","US"
"8393-DLHGA","Male","No","No","Yes","80224","US"
"8393-JMVMB","Male","No","No","No","53226","US"
"8395-ETZKQ","Male","Yes","Yes","Yes","44647","US"
"8397-MVTAZ","Male","No","Yes","No","97215","US"
"8398-TBIYD","Female","No","No","No","14559","US"
"8399-YNDCH","Male","Yes","No","No","44149","US"
"8400-WZICQ","Female","No","Yes","Yes","41101","US"
"8401-EMUWF","Male","No","Yes","Yes","29575","US"
"8402-EIVQS","Male","No","Yes","No","06037","US"
"8402-OOOHJ","Female","No","No","No","70125","US"
"8404-FYDIB","Male","No","No","No","97055","US"
"8404-GFGCZ","Male","No","Yes","No","43311","US"
"8404-VIOMB","Female","No","No","No","37932","US"
"8404-VLQFB","Female","No","Yes","Yes","06105","US"
"8405-IGQFX","Female","No","No","No","22025","US"
"8406-LNMHF","Male","Yes","Yes","No","61364","US"
"8409-WQJUX","Female","No","No","No","32805","US"
"8410-BGQXN","Male","No","No","No","60104","US"
"8413-VONUO","Male","No","No","No","97031","US"
"8413-YNHNV","Male","No","No","No","91902","US"
"8414-MYSHR","Male","Yes","No","No","11415","US"
"8414-OOEEL","Male","No","No","Yes","44830","US"
"8417-FMLZI","Male","No","Yes","Yes","62401","US"
"8417-GSODA","Male","No","Yes","Yes","48051","US"
"8421-WZOOW","Female","Yes","Yes","Yes","80002","US"
"8429-XIBUM","Male","No","No","No","45822","US"
"8430-TWCBX","Female","No","Yes","No","55127","US"
"8433-WPJTV","Female","Yes","Yes","Yes","47710","US"
"8433-WXGNA","Male","No","No","No","32408","US"
"8434-PNQZX","Female","No","No","No","44017","US"
"8434-VGEQQ","Male","No","Yes","Yes","19422","US"
"8436-BJUMM","Male","No","Yes","Yes","79045","US"
"8439-LTUGF","Male","No","No","No","19342","US"
"8441-SHIPE","Female","No","No","No","30308","US"
"8443-WVPSS","Male","No","Yes","No","44055","US"
"8443-ZRDBZ","Male","No","No","No","56537","US"
"8444-WRIDW","Female","Yes","No","No","71701","US"
"8445-DNBAE","Male","No","No","Yes","11428","US"
"8450-JOVAH","Male","No","Yes","Yes","33523","US"
"8450-LUGUK","Female","No","Yes","Yes","50313","US"
"8450-UYIBU","Female","Yes","No","No","07928","US"
"8454-AATJP","Female","No","No","No","06615","US"
"8455-HIRAQ","Female","No","No","No","93927","US"
"8456-QDAVC","Male","No","No","No","45205","US"
"8457-XIGKN","Male","No","No","No","36606","US"
"8461-EFQYM","Female","No","No","No","07506","US"
"8464-EETCQ","Male","No","No","No","21108","US"
"8465-SBRXP","Male","No","Yes","Yes","64064","US"
"8466-PZBLH","Male","No","Yes","Yes","44333","US"
"8467-WYNSR","Male","No","No","No","45219","US"
"8468-EHYJA","Female","No","Yes","No","05403","US"
"8468-FZTOE","Female","No","Yes","Yes","60513","US"
"8469-SNFFH","Male","No","Yes","No","43056","US"
"8473-VUVJN","Male","Yes","No","No","08110","US"
"8474-UMLNT","Female","No","No","No","43812","US"
"8480-PPONV","Male","No","Yes","Yes","13204","US"
"8481-YYXWG","Female","No","No","No","20187","US"
"8485-GJCDN","Female","Yes","No","No","79414","US"
"8486-AYEQH","Female","No","No","No","93268","US"
"8490-BXHEO","Male","Yes","No","No","06401","US"
"8495-LJDFO","Female","Yes","No","No","91204","US"
"8495-PRWFH","Female","Yes","No","No","32351","US"
"8496-DMZUK","Male","No","No","No","12561","US"
"8496-EJAUI","Male","No","No","No","92082","US"
"8498-XXGWA","Female","No","Yes","No","31701","US"
"8499-BRXTD","Male","No","No","No","22046","US"
"8510-AWCXC","Female","Yes","No","No","94949","US"
"8510-BBWMU","Female","No","No","No","89146","US"
"8510-TMWYB","Female","No","Yes","Yes","30153","US"
"8512-WIWYV","Male","No","No","No","02888","US"
"8513-OLYGY","Male","No","Yes","No","20905","US"
"8514-VZHEB","Male","No","Yes","Yes","73114","US"
"8515-OCTJS","Female","No","No","No","77302","US"
"8519-IMDHU","Male","Yes","Yes","No","97034","US"
"8519-QJGJD","Female","No","No","No","98332","US"
"8532-UEFWH","Male","No","Yes","Yes","34285","US"
"8535-SFUTN","Male","No","No","No","74037","US"
"8540-ZQGEA","Female","No","Yes","No","60403","US"
"8541-QVFKM","Female","No","No","No","33635","US"
"8543-MSDMF","Male","No","No","No","33912","US"
"8544-GOQSH","Female","No","No","No","84102","US"
"8544-JNBOX","Male","No","No","No","08052","US"
"8547-NSBBO","Male","No","No","No","87532","US"
"8548-AWOFC","Male","No","Yes","No","55102","US"
"8550-XSXUQ","Male","No","Yes","No","04092","US"
"8552-OBVRU","Female","Yes","Yes","Yes","20871","US"
"8559-CIZFV","Male","No","Yes","Yes","87544","US"
"8559-WNQZS","Male","No","No","No","02421","US"
"8561-NMTBD","Female","No","Yes","Yes","77541","US"
"8562-GHPPI","Female","No","No","No","74601","US"
"8563-IIOXK","Male","No","Yes","Yes","67530","US"
"8563-OYMQY","Male","No","No","No","29053","US"
"8564-LDKFL","Male","No","Yes","No","91506","US"
"8565-CLBZW","Male","No","No","No","22305","US"
"8565-HBFNN","Male","No","Yes","No","11030","US"
"8565-WUXZU","Male","Yes","Yes","No","63105","US"
"8566-YPRGL","Female","No","No","No","60140","US"
"8570-KLJYJ","Female","No","No","No","44142","US"
"8571-ZCMCX","Female","No","Yes","Yes","72335","US"
"8573-CGOCC","Male","No","No","No","44320","US"
"8573-JGCZW","Male","No","No","No","57301","US"
"8577-QSOCG","Female","No","Yes","Yes","87122","US"
"8580-AECUZ","Male","Yes","No","No","02152","US"
"8580-QVLOC","Female","Yes","Yes","Yes","74145","US"
"8582-KRHPJ","Male","No","No","No","15644","US"
"8584-KMVXD","Female","No","No","No","36804","US"
"8587-XYZSF","Male","No","No","No","22124","US"
"8590-OHDIW","Female","No","Yes","Yes","53538","US"
"8590-YFFQO","Male","No","Yes","No","29204","US"
"8591-NXRCV","Female","No","No","No","66210","US"
"8591-TKMZH","Male","No","Yes","Yes","83864","US"
"8592-PLTMQ","Female","No","No","No","28472","US"
"8593-WHYHV","Male","No","No","No","91723","US"
"8595-SIZNC","Female","Yes","Yes","No","06001","US"
"8597-CTXVJ","Male","No","No","Yes","15120","US"
"8597-CWYHH","Male","No","No","No","02067","US"
"8601-QACRS","Female","No","No","No","80908","US"
"8603-IJWDN","Male","No","No","No","08204","US"
"8605-ITULD","Female","No","No","No","37774","US"
"8606-CIQUL","Male","Yes","Yes","Yes","96161","US"
"8606-OEGQZ","Female","No","No","Yes","78133","US"
"8608-OZTLB","Male","No","Yes","Yes","53716","US"
"8610-WFCJF","Female","No","Yes","Yes","04062","US"
"8610-ZIKJJ","Female","No","Yes","Yes","33131","US"
"8612-GXIDD","Male","No","Yes","Yes","28779","US"
"8614-VGMMV","Female","No","No","No","33559","US"
"8617-ENBDS","Male","No","No","No","08361","US"
"8619-IJNDK","Female","No","Yes","Yes","35080","US"
"8620-RJPZN","Female","No","No","No","45227","US"
"8621-MNIHH","Female","Yes","Yes","No","06897","US"
"8622-ZLFKO","Female","No","Yes","No","32966","US"
"8623-TMRBY","Male","Yes","Yes","Yes","38351","US"
"8623-ULFNQ","Female","Yes","No","No","36203","US"
"8624-GIOUT","Female","No","No","No","30677","US"
"8625-AZYZY","Male","No","Yes","No","28574","US"
"8626-PTQGE","Male","No","No","No","89027","US"
"8626-XHBIE","Male","No","No","Yes","40361","US"
"8627-EHGIP","Male","No","No","No","70578","US"
"8627-ZYGSZ","Male","No","Yes","No","18612","US"
"8628-MFKAX","Female","Yes","Yes","No","75235","US"
"8630-FJLIB","Female","No","No","No","57110","US"
"8630-QSGXK","Male","No","Yes","No","60521","US"
"8631-NBHFZ","Male","Yes","Yes","Yes","48458","US"
"8631-WUXGY","Female","No","No","Yes","54452","US"
"8631-XVRZL","Male","No","No","No","55441","US"
"8634-CILSZ","Male","No","No","No","17821","US"
"8634-MPHTR","Male","Yes","Yes","No","07070","US"
"8637-XJIVR","Female","No","No","No","23901","US"
"8639-NHQEI","Female","No","Yes","Yes","17745","US"
"8640-SDGKB","Male","No","No","No","78644","US"
"8642-GVWRF","Female","No","Yes","No","77048","US"
"8644-XLFBW","Male","Yes","No","No","34695","US"
"8644-XYTSV","Male","No","Yes","No","02359","US"
"8645-KOMJQ","Male","No","Yes","Yes","48838","US"
"8645-KWHJO","Male","No","No","No","78374","US"
"8646-JCOMS","Female","No","Yes","No","08852","US"
"8647-SDTWQ","Male","No","Yes","Yes","33609","US"
"8648-PFRMP","Female","Yes","No","No","21078","US"
"8650-RHRKE","Male","No","No","No","19090","US"
"8651-ENBZX","Female","Yes","No","No","44110","US"
"8652-YHIYU","Female","No","No","Yes","33304","US"
"8654-DHAOW","Female","No","No","No","08690","US"
"8659-HDIYE","Female","Yes","No","No","74019","US"
"8659-IOOPU","Female","No","Yes","Yes","49093","US"
"8660-BUETV","Female","No","No","No","76104","US"
"8661-BOYNW","Female","No","Yes","No","06515","US"
"8663-UPDGF","Female","No","No","No","11362","US"
"8665-UTDHZ","Male","No","Yes","Yes","95959","US"
"8668-KNZTI","Male","No","No","No","48386","US"
"8670-ERCJH","Male","No","No","No","34223","US"
"8670-MEFCP","Female","No","Yes","Yes","93210","US"
"8671-KKKOS","Female","No","Yes","No","77707","US"
"8672-OAUPW","Male","No","No","Yes","53012","US"
"8676-OOQEJ","Male","No","No","No","08108","US"
"8676-TRMJS","Male","No","No","No","77027","US"
"8677-HDZEE","Female","No","No","No","27408","US"
"8679-JOEVF","Female","Yes","No","No","80751","US"
"8679-LZBMD","Male","No","Yes","No","37745","US"
"8680-CGLTP","Male","No","No","No","72002","US"
"8681-ICONS","Male","No","Yes","Yes","40744","US"
"8685-WHQPW","Female","Yes","No","No","64029","US"
"8687-BAFGU","Male","No","No","No","37127","US"
"8690-UPCZI","Male","No","Yes","Yes","02818","US"
"8690-ZVLCL","Female","No","Yes","Yes","11747","US"
"8695-ARGXZ","Male","Yes","Yes","No","59106","US"
"8695-WDYEA","Male","No","No","No","55066","US"
"8696-JKZNU","Female","Yes","No","No","55431","US"
"8699-ASUFO","Male","Yes","Yes","No","23692","US"
"8701-DGLVH","Male","No","No","No","53110","US"
"8705-DWKTI","Male","No","No","No","92371","US"
"8705-WZCYL","Male","No","No","No","28036","US"
"8706-HRADD","Male","No","No","No","40769","US"
"8707-HOEDG","Female","No","Yes","Yes","24179","US"
"8707-RMEZH","Female","Yes","Yes","No","13903","US"
"8708-XPXHZ","Female","No","Yes","Yes","25414","US"
"8709-KRDVL","Female","No","No","No","78654","US"
"8710-YGLWG","Male","No","No","No","02451","US"
"8711-LOBKY","Male","No","Yes","Yes","11021","US"
"8713-IGZSO","Male","No","No","No","33976","US"
"8714-CTZJW","Female","No","No","No","33716","US"
"8714-EUHJO","Female","No","Yes","Yes","43611","US"
"8715-KKTFG","Female","No","Yes","No","34715","US"
"8717-VCTXJ","Male","No","No","No","02066","US"
"8718-PTMEZ","Female","No","No","No","17019","US"
"8720-RQSBJ","Male","Yes","No","No","33759","US"
"8722-NGNBH","Male","No","No","No","93247","US"
"8722-PRFDV","Female","No","Yes","Yes","07746","US"
"8725-JEDFD","Male","No","No","No","63138","US"
"8727-JQFHV","Male","No","Yes","Yes","84737","US"
"8727-XDPUD","Male","No","No","No","07735","US"
"8728-SKJLR","Male","No","No","No","34114","US"
"8731-WBBMB","Female","No","Yes","No","27576","US"
"8734-DKSTZ","Female","No","Yes","Yes","71108","US"
"8734-FNWVH","Male","No","Yes","Yes","33408","US"
"8735-DCXNF","Male","No","Yes","No","07067","US"
"8735-IJJEG","Male","No","Yes","No","92270","US"
"8735-NBLWT","Male","No","No","Yes","34788","US"
"8735-SDUFN","Female","Yes","Yes","No","60542","US"
"8738-JOKAR","Female","No","No","No","97239","US"
"8739-QOTTN","Female","No","Yes","No","48820","US"
"8739-WWKDU","Male","Yes","No","No","30179","US"
"8739-XNIKG","Female","No","No","No","54455","US"
"8740-CRYFY","Male","No","No","No","49512","US"
"8740-XLHDR","Male","No","No","No","38901","US"
"8741-LQOBK","Female","No","Yes","Yes","91901","US"
"8745-PVESG","Female","No","No","No","55130","US"
"8746-BFOAJ","Male","Yes","No","No","75236","US"
"8746-OQQRW","Male","No","No","No","55437","US"
"8747-UDCOI","Female","No","Yes","No","76120","US"
"8748-HFWBO","Male","No","Yes","Yes","21050","US"
"8749-CLJXC","Male","No","No","No","78735","US"
"8749-JMNKX","Male","Yes","Yes","No","65613","US"
"8749-TZYEC","Male","No","Yes","No","94595","US"
"8750-QWZAJ","Female","No","Yes","Yes","70526","US"
"8751-EDEKA","Female","No","Yes","No","36502","US"
"8752-GHJFU","Male","Yes","Yes","No","06443","US"
"8752-IMQOS","Male","No","Yes","Yes","44622","US"
"8752-STIVR","Female","No","No","No","28732","US"
"8755-IWJHN","Male","Yes","Yes","No","86403","US"
"8755-OGKNA","Female","No","Yes","Yes","43952","US"
"8756-RDDLT","Female","No","No","No","07514","US"
"8757-TFHHJ","Male","No","No","No","33774","US"
"8760-ZRHKE","Female","Yes","Yes","Yes","88210","US"
"8761-NSOBC","Male","No","No","No","07461","US"
"8763-KIAFH","Female","No","Yes","Yes","23294","US"
"8766-PAFNE","Male","No","Yes","No","75402","US"
"8769-KKTPH","Female","No","Yes","Yes","63005","US"
"8773-HHUOZ","Female","No","No","Yes","01950","US"
"8774-GSBUN","Male","No","Yes","No","39426","US"
"8775-CEBBJ","Female","No","No","No","34237","US"
"8775-ERLNB","Male","Yes","Yes","No","12477","US"
"8775-LHDJH","Female","Yes","Yes","No","63034","US"
"8777-MBMTS","Female","Yes","Yes","No","77031","US"
"8777-PVYGU","Female","No","Yes","No","20132","US"
"8778-LMWTJ","Female","No","No","No","31008","US"
"8779-QRDMV","Male","Yes","No","No","27596","US"
"8779-YIQQA","Male","No","Yes","Yes","10302","US"
"8780-IHCRN","Male","No","Yes","Yes","18013","US"
"8780-IXSTS","Female","No","No","No","79714","US"
"8780-RSYYU","Female","No","No","No","49331","US"
"8780-YRMTT","Female","No","No","No","17512","US"
"8782-LKFPK","Male","No","No","No","32804","US"
"8782-NUUOL","Male","No","No","No","48341","US"
"8784-CGILN","Female","No","No","No","37208","US"
"8785-CJSHH","Female","No","Yes","No","34105","US"
"8785-EPNCG","Male","No","No","No","12534","US"
"8788-DOXSU","Male","No","No","No","49010","US"
"8791-GFXLZ","Male","No","No","No","34685","US"
"8792-AOROI","Female","No","Yes","No","31750","US"
"8799-OXZMD","Female","No","No","No","33549","US"
"8800-JOOCF","Female","No","No","Yes","54017","US"
"8800-ZKRFW","Female","No","Yes","Yes","97201","US"
"8802-UNOJF","Male","Yes","No","No","77085","US"
"8805-JNRAZ","Female","No","No","No","93015","US"
"8806-EAGWC","Male","No","No","No","43138","US"
"8807-ARQET","Female","No","No","No","07001","US"
"8807-OPMBM","Female","No","Yes","Yes","48879","US"
"8808-ELEHO","Male","Yes","No","No","75407","US"
"8809-RIHDD","Male","No","Yes","Yes","44278","US"
"8809-XKHMD","Male","No","Yes","No","55803","US"
"8812-ZRHFP","Female","No","Yes","Yes","11738","US"
"8815-LMFLX","Male","No","Yes","Yes","39520","US"
"8816-VXNZD","Female","No","No","No","80487","US"
"8818-DOPVL","Female","Yes","No","No","08034","US"
"8818-XYFCQ","Male","No","Yes","Yes","68136","US"
"8819-IMISP","Male","No","No","No","13790","US"
"8819-WFGGJ","Male","No","Yes","No","31005","US"
"8819-ZBYNA","Female","No","Yes","No","90265","US"
"8821-KVZKQ","Female","No","Yes","Yes","45208","US"
"8821-XNHVZ","Female","No","Yes","Yes","02370","US"
"8822-KNBHV","Female","No","No","No","89138","US"
"8823-RLPWL","Female","No","Yes","No","11754","US"
"8824-RWFXJ","Male","No","Yes","Yes","70807","US"
"8835-VSDSE","Female","No","Yes","No","37725","US"
"8837-VVWLQ","Female","No","No","No","64111","US"
"8838-GPHZP","Female","No","No","No","79415","US"
"8840-DQLGN","Female","Yes","Yes","No","20794","US"
"8844-TONUD","Male","No","Yes","Yes","29671","US"
"8845-LWKGE","Female","No","Yes","Yes","79403","US"
"8847-GEOOQ","Male","No","Yes","No","31030","US"
"8849-AYPTR","Male","No","Yes","No","34613","US"
"8849-GYOKR","Female","No","Yes","No","31903","US"
"8849-PRIQJ","Female","No","Yes","Yes","74106","US"
"8851-RAGOV","Female","No","Yes","No","22151","US"
"8853-TZDGH","Female","No","No","No","16652","US"
"8854-CCVSQ","Male","No","No","No","77979","US"
"8857-CUPFQ","Male","No","Yes","No","35406","US"
"8859-AXJZP","Male","No","Yes","Yes","14468","US"
"8859-DZTGQ","Male","No","No","No","97424","US"
"8859-YSTWS","Male","No","No","No","95366","US"
"8861-HGGKB","Female","No","No","No","75965","US"
"8865-TNMNX","Male","No","Yes","Yes","27803","US"
"8868-GAGIO","Male","No","Yes","No","60436","US"
"8868-WOZGU","Male","No","No","No","55350","US"
"8869-LIHMK","Female","No","No","No","73139","US"
"8869-TORSS","Female","No","No","No","46404","US"
"8871-JLMHM","Female","No","Yes","No","18067","US"
"8873-GLDMH","Female","No","No","No","32433","US"
"8873-TMKGR","Male","No","No","No","45895","US"
"8874-EJNSR","Male","No","Yes","Yes","07503","US"
"8875-AKBYH","Male","Yes","No","No","63131","US"
"8878-HMWBV","Male","No","No","No","10603","US"
"8878-RYUKI","Female","No","No","No","33565","US"
"8879-XUAHX","Male","No","Yes","No","82609","US"
"8879-ZKJOF","Female","No","No","No","79935","US"
"8882-TLVRW","Male","No","Yes","Yes","37216","US"
"8883-ANODQ","Female","No","Yes","Yes","06850","US"
"8883-GRDWQ","Male","Yes","No","No","02171","US"
"8884-ADFVN","Male","Yes","Yes","No","60131","US"
"8884-FEEWR","Male","No","No","No","34145","US"
"8884-MRNSU","Male","No","Yes","Yes","48324","US"
"8885-QSQBX","Female","No","No","No","07834","US"
"8887-IPQNC","Female","No","Yes","No","75215","US"
"8894-JVDCV","Female","No","No","No","01027","US"
"8896-BQTTI","Male","No","No","No","38614","US"
"8896-RAZCR","Female","No","No","Yes","45504","US"
"8898-KASCD","Male","No","No","No","72210","US"
"8901-HJXTF","Female","No","Yes","Yes","61550","US"
"8901-UPRHR","Female","No","Yes","Yes","34994","US"
"8902-ZEOVF","Male","No","Yes","Yes","67042","US"
"8903-WMRNW","Female","No","Yes","No","18109","US"
"8903-XEBGX","Male","No","No","Yes","35214","US"
"8904-OPDCK","Male","Yes","Yes","No","08830","US"
"8905-IAZPF","Female","No","Yes","No","60304","US"
"8908-NMQTX","Male","No","No","No","77029","US"
"8908-SLFCJ","Female","No","No","No","78732","US"
"8909-BOLNL","Male","No","No","No","90502","US"
"8910-ICHIU","Female","No","No","No","59803","US"
"8910-LEDAG","Male","Yes","Yes","No","74354","US"
"8914-RBTSB","Male","No","Yes","No","28501","US"
"8915-NNTRC","Male","No","Yes","Yes","29512","US"
"8917-FAEMR","Female","No","No","No","28716","US"
"8917-SZTTJ","Male","No","Yes","Yes","02724","US"
"8919-FYFQZ","Male","Yes","Yes","No","98274","US"
"8920-NAVAY","Male","Yes","No","No","24333","US"
"8922-LIEGH","Female","Yes","No","No","22066","US"
"8922-NPKBJ","Male","No","Yes","Yes","34233","US"
"8929-KSWIH","Male","No","No","No","47720","US"
"8930-XOTDP","Female","No","Yes","Yes","78404","US"
"8931-GJJIQ","Female","No","No","No","33974","US"
"8932-CZHRQ","Male","No","No","No","17033","US"
"8937-RDTHP","Male","No","No","No","34420","US"
"8938-UMKPI","Female","No","No","No","63112","US"
"8942-DBMHZ","Male","No","No","No","31905","US"
"8943-URTMR","Female","No","No","No","88061","US"
"8944-AILEF","Male","No","Yes","No","37766","US"
"8945-GRKHX","Female","No","No","Yes","02035","US"
"8945-MUQUF","Male","No","No","No","62220","US"
"8946-BFWSG","Male","No","Yes","Yes","61102","US"
"8947-YRTDV","Male","No","Yes","Yes","46356","US"
