customerID,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
"7136-IHZJA",40,"Yes","No","DSL","Yes","Yes","No","Yes","No","Yes","Month-to-month","Yes","Mailed check","No"
"7136-RVDTZ",70,"No","No phone service","DSL","No","No","No","No","Yes","Yes","One year","Yes","Electronic check","Yes"
"7137-NAXML",23,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)","No"
"7137-RYLPP",37,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check","Yes"
"7138-GIRSH",50,"Yes","Yes","DSL","No","No","Yes","Yes","No","Yes","Two year","No","Bank transfer (automatic)","No"
"7139-JZFVG",60,"Yes","No","DSL","Yes","Yes","Yes","No","No","No","Two year","No","Bank transfer (automatic)","No"
"7140-ADSMJ",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Credit card (automatic)","No"
"7142-HVGBG",43,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","Yes"
"7143-BQIBA",10,"Yes","No","DSL","Yes","No","No","Yes","Yes","No","Month-to-month","No","Bank transfer (automatic)","No"
"7145-FEJWU",12,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","No"
"7147-AYBAA",37,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check","No"
"7148-XZPHA",55,"Yes","No","Fiber optic","No","Yes","No","Yes","No","No","Month-to-month","No","Electronic check","No"
"7153-CHRBV",57,"Yes","No","DSL","Yes","No","Yes","Yes","No","No","One year","Yes","Mailed check","No"
"7153-OANIO",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check","Yes"
"7156-MHUGY",13,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check","Yes"
"7156-MXBJE",43,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)","No"
"7157-SMCFK",61,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check","No"
"7159-FVYPK",3,"Yes","Yes","DSL","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)","No"
"7159-NOKYQ",67,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","Yes","Two year","Yes","Electronic check","No"
"7161-DFHUF",71,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check","No"
"7162-WPHPM",58,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Credit card (automatic)","No"
"7163-OCEQI",22,"Yes","Yes","DSL","No","No","Yes","Yes","Yes","Yes","One year","Yes","Mailed check","No"
"7164-BPTUT",57,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check","No"
"7167-PCEYD",67,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check","No"
"7168-HDQHG",36,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)","No"
"7169-YWAMK",72,"Yes","No","DSL","Yes","Yes","No","Yes","Yes","No","Two year","No","Bank transfer (automatic)","No"
"7173-TETGO",72,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Two year","No","Bank transfer (automatic)","No"
"7175-NTIXE",25,"Yes","No","DSL","Yes","No","No","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)","No"
"7176-WIONM",12,"No","No phone service","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)","No"
"7176-WRTNX",70,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)","No"
"7180-PISOG",1,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","Yes"
"7181-BQYBV",1,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","Yes"
"7181-OQCUT",21,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","No","Mailed check","No"
"7182-OVLBJ",62,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)","No"
"7184-LRUUR",22,"Yes","No","DSL","No","Yes","Yes","No","Yes","No","One year","No","Bank transfer (automatic)","No"
"7188-CBBBA",65,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","One year","Yes","Electronic check","No"
"7190-XHTWJ",38,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check","No"
"7191-ADRGF",44,"No","No phone service","DSL","No","Yes","Yes","No","Yes","Yes","Two year","No","Bank transfer (automatic)","No"
"7196-LIWRH",6,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check","No"
"7197-VOJMM",67,"Yes","No","DSL","Yes","Yes","No","Yes","No","Yes","Two year","Yes","Credit card (automatic)","No"
"7198-GLXTC",2,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","No","Electronic check","Yes"
"7203-OYKCT",72,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check","No"
"7205-BAIAD",40,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)","No"
"7206-GZCDC",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","Yes"
"7206-PQBBZ",11,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","No"
"7207-RMRDB",65,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","Yes"
"7208-PSIHR",70,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)","No"
"7209-JCUDS",10,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","Yes"
"7216-EWTRS",1,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","Yes"
"7216-KAOID",41,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)","No"
"7217-JYHOQ",24,"Yes","No","DSL","Yes","Yes","No","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)","No"
"7218-HKQFK",2,"Yes","No","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check","Yes"
"7219-TLZHO",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check","No"
"7225-CBZPL",17,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check","No"
"7225-IILWY",68,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check","No"
"7228-OMTPN",4,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check","Yes"
"7228-PAQPD",14,"Yes","No","DSL","No","No","No","Yes","No","Yes","One year","No","Credit card (automatic)","No"
"7233-DRTRF",63,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","No"
"7233-IOQNP",43,"No","No phone service","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Bank transfer (automatic)","No"
"7233-PAHHL",66,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Mailed check","No"
"7234-FECYN",8,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check","Yes"
"7234-KMNRQ",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check","No"
"7235-NXZCP",2,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check","Yes"
"7239-HZZCX",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check","Yes"
"7240-ETPTR",9,"No","No phone service","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","Yes"
"7240-FQLHE",18,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","No","Bank transfer (automatic)","Yes"
"7241-AJHFS",32,"Yes","Yes","Fiber optic","Yes","No","No","Yes","No","No","Month-to-month","No","Bank transfer (automatic)","No"
"7242-EDTYC",44,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)","No"
"7242-QZLXF",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","Yes"
"7243-LCGGZ",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check","No"
"7244-KXYZN",24,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)","No"
"7244-QWYHG",50,"No","No phone service","DSL","Yes","No","No","Yes","Yes","No","One year","Yes","Bank transfer (automatic)","No"
"7245-JMTTQ",51,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check","No"
"7245-NIIWQ",3,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","No"
"7246-ZGQDF",1,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Electronic check","No"
"7247-XOZPB",53,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","No","One year","No","Bank transfer (automatic)","No"
"7248-VZQLC",47,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Bank transfer (automatic)","Yes"
"7249-WBIYX",10,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check","Yes"
"7250-EQKIY",1,"Yes","No","DSL","No","No","Yes","No","No","No","Month-to-month","No","Mailed check","Yes"
"7251-LJBQN",40,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)","No"
"7251-XFOIL",61,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","No","Mailed check","No"
"7252-NTGSS",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check","No"
"7253-UVNDW",46,"Yes","No","DSL","No","No","Yes","Yes","No","No","Two year","No","Credit card (automatic)","Yes"
"7254-IQWOZ",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","Yes"
"7255-SSFBC",72,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)","No"
"7266-GSSJX",11,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check","No"
"7267-FRMJW",25,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check","No"
"7268-IGMFD",18,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","No","Month-to-month","No","Bank transfer (automatic)","No"
"7268-WNTCP",62,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)","No"
"7269-JISCY",55,"Yes","No","DSL","No","No","No","No","No","No","One year","No","Bank transfer (automatic)","No"
"7270-BDIOA",22,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month","Yes","Electronic check","Yes"
"7271-AJDTL",55,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Credit card (automatic)","No"
"7272-QDCKA",28,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","One year","No","Electronic check","No"
"7273-TEFQD",3,"No","No phone service","DSL","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check","Yes"
"7274-CGTOD",62,"No","No phone service","DSL","Yes","Yes","Yes","Yes","No","No","Two year","Yes","Bank transfer (automatic)","No"
"7274-RTAPZ",1,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check","Yes"
"7277-KAMWT",13,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)","No"
"7277-OZCGZ",22,"Yes","No","Fiber optic","Yes","No","No","Yes","No","Yes","Month-to-month","Yes","Electronic check","No"
"7278-CKDNC",24,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check","No"
"7279-BUYWN",41,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check","Yes"
"7279-NMVJC",17,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)","No"
"7284-BUYEC",5,"No","No phone service","DSL","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)","No"
"7284-ZZLOH",45,"Yes","No","DSL","Yes","No","Yes","No","No","No","Two year","No","Credit card (automatic)","No"
"7285-KLOTR",12,"Yes","Yes","DSL","Yes","No","Yes","No","Yes","Yes","One year","No","Electronic check","No"
"7291-CDTMJ",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Bank transfer (automatic)","No"
"7293-LSCDV",60,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)","No"
"7294-TMAOP",1,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check","Yes"
"7295-JOMMD",4,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)","Yes"
"7296-PIXQY",14,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check","No"
"7297-DVYGA",51,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Bank transfer (automatic)","No"
"7298-IZWLY",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check","No"
"7299-GNVPL",23,"Yes","No","Fiber optic","Yes","Yes","No","Yes","No","No","Month-to-month","No","Mailed check","No"
"7301-ABVAD",72,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)","No"
